Date,Time,Location,Type,SubType,Confidence
2026-08-02,14:20:42,Misty Creek Grove,cow,cow,0.4649
2026-08-02,14:20:42,Pine Hollow Zone,person,person,0.7261
2026-08-02,14:20:42,Greywood Edge,person,person,0.787
2026-08-02,14:20:42,North Ridge Forest,cow,cow,0.5155
2026-08-02,14:20:43,North Ridge Forest,person,person,0.7907
2026-08-02,14:20:43,Pine Hollow Zone,cow,cow,0.8262
2026-08-02,14:20:43,Pine Hollow Zone,person,person,0.8199
2026-08-02,14:20:43,Misty Creek Grove,cow,cow,0.4542
2026-08-02,14:20:43,Greywood Edge,person,person,0.6688
2026-08-02,14:20:43,North Ridge Forest,person,person,0.7731
2026-08-02,14:20:43,Fernvale Thicket,cow,cow,0.6003
2026-08-02,14:20:43,North Ridge Forest,person,person,0.8706
2026-08-02,14:20:43,Misty Creek Grove,cow,cow,0.8226
2026-08-02,14:20:44,North Ridge Forest,person,person,0.88
2026-08-02,14:20:44,Greywood Edge,cow,cow,0.762
2026-08-02,14:20:44,Greywood Edge,person,person,0.868
2026-08-02,14:20:44,Pine Hollow Zone,cow,cow,0.7701
2026-08-02,14:20:44,Greywood Edge,person,person,0.9127
2026-08-02,14:20:44,Misty Creek Grove,cow,cow,0.7664
2026-08-02,14:20:44,North Ridge Forest,person,person,0.909
2026-08-02,14:20:44,Pine Hollow Zone,cow,cow,0.7521
2026-08-02,14:20:44,Elderleaf Basin,person,person,0.8678
2026-08-02,14:20:44,Elderleaf Basin,cow,cow,0.6689
2026-08-02,14:20:45,Pine Hollow Zone,person,person,0.9027
2026-08-02,14:20:45,North Ridge Forest,cow,cow,0.656
2026-08-02,14:20:45,Pine Hollow Zone,person,person,0.9128
2026-08-02,14:20:45,North Ridge Forest,cow,cow,0.7585
2026-08-02,14:20:45,Pine Hollow Zone,person,person,0.9007
2026-08-02,14:20:45,Greywood Edge,cow,cow,0.7927
2026-08-02,14:20:45,Elderleaf Basin,person,person,0.9097
2026-08-02,14:20:45,Misty Creek Grove,cow,cow,0.6754
2026-08-02,14:20:45,Greywood Edge,person,person,0.9266
2026-08-02,14:20:45,North Ridge Forest,cow,cow,0.552
2026-08-02,14:20:45,Elderleaf Basin,person,person,0.9214
2026-08-02,14:20:45,North Ridge Forest,cow,cow,0.7552
2026-08-02,14:20:46,Greywood Edge,person,person,0.9286
2026-08-02,14:20:46,Greywood Edge,cow,cow,0.4997
2026-08-02,14:20:46,Elderleaf Basin,person,person,0.924
2026-08-02,14:20:46,Elderleaf Basin,cow,cow,0.5624
2026-08-02,14:20:46,Fernvale Thicket,person,person,0.9163
2026-08-02,14:20:46,Misty Creek Grove,cow,cow,0.8175
2026-08-02,14:20:46,Elderleaf Basin,person,person,0.8789
2026-08-02,14:20:46,North Ridge Forest,person,person,0.839
2026-08-02,14:20:47,Greywood Edge,person,person,0.8858
2026-08-02,14:20:47,Fernvale Thicket,cow,cow,0.7379
2026-08-02,14:20:47,Pine Hollow Zone,person,person,0.8827
2026-08-02,14:20:47,Elderleaf Basin,cow,cow,0.7082
2026-08-02,14:20:47,North Ridge Forest,person,person,0.856
2026-08-02,14:20:47,Pine Hollow Zone,person,person,0.8079
2026-08-02,14:20:47,Elderleaf Basin,person,person,0.8532
2026-08-02,14:20:47,Misty Creek Grove,person,person,0.848
2026-08-02,14:20:48,Fernvale Thicket,person,person,0.8237
2026-08-02,14:20:48,Misty Creek Grove,person,person,0.8455
2026-08-02,14:20:48,Misty Creek Grove,person,person,0.856
2026-08-02,14:20:48,Pine Hollow Zone,person,person,0.793
2026-08-02,14:20:48,Fernvale Thicket,person,person,0.8425
2026-08-02,14:20:49,Misty Creek Grove,person,person,0.7845
2026-08-02,14:20:49,Fernvale Thicket,person,person,0.7578
2026-08-02,14:20:49,Pine Hollow Zone,bear,bear,0.6184
2026-08-02,14:20:49,Greywood Edge,person,person,0.5569
2026-08-02,14:20:49,Greywood Edge,person,person,0.5676
2026-08-02,14:20:49,Misty Creek Grove,person,person,0.6479
2026-08-02,14:20:49,Fernvale Thicket,cow,cow,0.5392
2026-08-02,14:20:50,Pine Hollow Zone,cow,cow,0.7268
2026-08-02,14:20:50,Fernvale Thicket,person,person,0.6038
2026-08-02,14:20:50,Misty Creek Grove,person,person,0.7042
2026-08-02,14:20:50,Pine Hollow Zone,cow,cow,0.5843
2026-08-02,14:20:50,Pine Hollow Zone,person,person,0.8729
2026-08-02,14:20:50,Elderleaf Basin,cow,cow,0.6419
2026-08-02,14:20:50,North Ridge Forest,person,person,0.8863
2026-08-02,14:20:50,North Ridge Forest,person,person,0.8947
2026-08-02,14:20:50,Elderleaf Basin,cow,cow,0.8047
2026-08-02,14:20:50,Pine Hollow Zone,person,person,0.8655
2026-08-02,14:20:50,Elderleaf Basin,cow,cow,0.8478
2026-08-02,14:20:50,Greywood Edge,person,person,0.9066
2026-08-02,14:20:50,Greywood Edge,cow,cow,0.8804
2026-08-02,14:20:51,Fernvale Thicket,person,person,0.8808
2026-08-02,14:20:51,Elderleaf Basin,cow,cow,0.8164
2026-08-02,14:20:51,North Ridge Forest,person,person,0.8695
2026-08-02,14:20:51,Greywood Edge,cow,cow,0.852
2026-08-02,14:20:51,Pine Hollow Zone,person,person,0.9012
2026-08-02,14:20:51,Misty Creek Grove,cow,cow,0.8241
2026-08-02,14:20:51,Elderleaf Basin,person,person,0.9002
2026-08-02,14:20:51,Elderleaf Basin,cow,cow,0.7938
2026-08-02,14:20:51,Pine Hollow Zone,person,person,0.893
2026-08-02,14:20:51,Greywood Edge,cow,cow,0.6223
2026-08-02,14:20:52,Fernvale Thicket,person,person,0.8623
2026-08-02,14:20:52,Elderleaf Basin,cow,cow,0.7238
2026-08-02,14:20:52,Greywood Edge,cow,cow,0.8585
2026-08-02,14:20:52,Misty Creek Grove,person,person,0.7761
2026-08-02,14:20:52,Elderleaf Basin,person,person,0.8685
2026-08-02,14:20:52,Elderleaf Basin,cow,cow,0.8675
2026-08-02,14:20:52,Greywood Edge,person,person,0.8882
2026-08-02,14:20:52,North Ridge Forest,cow,cow,0.8152
2026-08-02,14:20:52,North Ridge Forest,person,person,0.879
2026-08-02,14:20:52,Elderleaf Basin,cow,cow,0.8233
2026-08-02,14:20:52,Pine Hollow Zone,person,person,0.8723
2026-08-02,14:20:52,Fernvale Thicket,cow,cow,0.7467
2026-08-02,14:20:53,North Ridge Forest,person,person,0.8801
2026-08-02,14:20:53,Greywood Edge,cow,cow,0.7624
2026-08-02,14:20:53,Pine Hollow Zone,person,person,0.8398
2026-08-02,14:20:53,Pine Hollow Zone,cow,cow,0.8225
2026-08-02,14:20:53,Fernvale Thicket,person,person,0.8383
2026-08-02,14:20:53,Pine Hollow Zone,cow,cow,0.8096
2026-08-02,14:20:53,Elderleaf Basin,person,person,0.7134
2026-08-02,14:20:53,Misty Creek Grove,cow,cow,0.671
2026-08-02,14:20:53,Elderleaf Basin,person,person,0.8755
2026-08-02,14:20:53,North Ridge Forest,cow,cow,0.7856
2026-08-02,14:20:54,Greywood Edge,cow,cow,0.8426
2026-08-02,14:20:54,Fernvale Thicket,person,person,0.8116
2026-08-02,14:20:54,Elderleaf Basin,person,person,0.6866
2026-08-02,14:20:54,Greywood Edge,cow,cow,0.6802
2026-08-02,14:20:54,Pine Hollow Zone,person,person,0.539
2026-08-02,14:20:54,Fernvale Thicket,cow,cow,0.7303
2026-08-02,14:20:54,North Ridge Forest,person,person,0.6592
2026-08-02,14:20:54,Pine Hollow Zone,person,person,0.6649
2026-08-02,14:20:54,North Ridge Forest,cow,cow,0.6032
2026-08-02,14:20:55,Fernvale Thicket,cow,cow,0.7681
2026-08-02,14:20:55,Pine Hollow Zone,person,person,0.7142
2026-08-02,14:20:55,Greywood Edge,cow,cow,0.7232
2026-08-02,14:20:55,Misty Creek Grove,person,person,0.6459
2026-08-02,14:20:55,Pine Hollow Zone,person,person,0.8843
2026-08-02,14:20:55,Fernvale Thicket,cow,cow,0.5678
2026-08-02,14:20:55,Greywood Edge,person,person,0.9174
2026-08-02,14:20:55,North Ridge Forest,cow,cow,0.788
2026-08-02,14:20:55,North Ridge Forest,cow,cow,0.4592
2026-08-02,14:20:55,Misty Creek Grove,person,person,0.9208
2026-08-02,14:20:56,Misty Creek Grove,person,person,0.9219
2026-08-02,14:20:56,Elderleaf Basin,person,person,0.9325
2026-08-02,14:20:56,Fernvale Thicket,cow,cow,0.7156
2026-08-02,14:20:56,Pine Hollow Zone,cow,cow,0.4742
2026-08-02,14:20:56,Pine Hollow Zone,person,person,0.9226
2026-08-02,14:20:56,North Ridge Forest,cow,cow,0.5057
2026-08-02,14:20:56,Pine Hollow Zone,person,person,0.8924
2026-08-02,14:20:56,Greywood Edge,cow,cow,0.4631
2026-08-02,14:20:56,Elderleaf Basin,person,person,0.911
2026-08-02,14:20:56,Pine Hollow Zone,cow,cow,0.6377
2026-08-02,14:20:56,North Ridge Forest,person,person,0.9021
2026-08-02,14:20:56,Misty Creek Grove,cow,cow,0.5841
2026-08-02,14:20:57,Pine Hollow Zone,person,person,0.877
2026-08-02,14:20:57,Fernvale Thicket,cow,cow,0.767
2026-08-02,14:20:57,North Ridge Forest,person,person,0.8692
2026-08-02,14:20:57,Fernvale Thicket,cow,cow,0.6313
2026-08-02,14:20:57,Greywood Edge,person,person,0.9111
2026-08-02,14:20:57,Misty Creek Grove,cow,cow,0.5927
2026-08-02,14:20:57,Fernvale Thicket,person,person,0.8983
2026-08-02,14:20:57,Elderleaf Basin,cow,cow,0.7245
2026-08-02,14:20:57,Misty Creek Grove,person,person,0.9102
2026-08-02,14:20:57,Fernvale Thicket,cow,cow,0.6543
2026-08-02,14:20:58,Pine Hollow Zone,person,person,0.8727
2026-08-02,14:20:58,North Ridge Forest,person,person,0.9129
2026-08-02,14:20:58,Fernvale Thicket,cow,cow,0.7828
2026-08-02,14:20:58,Fernvale Thicket,person,person,0.9197
2026-08-02,14:20:58,Greywood Edge,cow,cow,0.5746
2026-08-02,14:20:58,Elderleaf Basin,person,person,0.928
2026-08-02,14:20:58,Elderleaf Basin,cow,cow,0.5962
2026-08-02,14:20:58,North Ridge Forest,person,person,0.8591
2026-08-02,14:20:58,Elderleaf Basin,cow,cow,0.5308
2026-08-02,14:20:58,Fernvale Thicket,person,person,0.9001
2026-08-02,14:20:58,North Ridge Forest,cow,cow,0.7936
2026-08-02,14:20:59,Elderleaf Basin,person,person,0.9143
2026-08-02,14:20:59,Elderleaf Basin,cow,cow,0.5232
2026-08-02,14:20:59,North Ridge Forest,person,person,0.9347
2026-08-02,14:20:59,Fernvale Thicket,cow,cow,0.8194
2026-08-02,14:20:59,Pine Hollow Zone,person,person,0.9216
2026-08-02,14:20:59,Greywood Edge,cow,cow,0.6535
2026-08-02,14:20:59,Pine Hollow Zone,person,person,0.9316
2026-08-02,14:20:59,Fernvale Thicket,cow,cow,0.4671
2026-08-02,14:20:59,Greywood Edge,person,person,0.9185
2026-08-02,14:21:00,Misty Creek Grove,person,person,0.811
2026-08-02,14:21:00,Misty Creek Grove,person,person,0.827
2026-08-02,14:21:00,Greywood Edge,person,person,0.8127
2026-08-02,14:21:00,Greywood Edge,person,person,0.82
2026-08-02,14:21:01,North Ridge Forest,person,person,0.7388
2026-08-02,14:21:01,Fernvale Thicket,person,person,0.7577
2026-08-02,14:21:01,Elderleaf Basin,person,person,0.764
2026-08-02,14:21:01,Pine Hollow Zone,person,person,0.7617
2026-08-02,14:21:01,Fernvale Thicket,person,person,0.4524
2026-08-02,14:21:01,North Ridge Forest,person,person,0.7692
2026-08-02,14:21:01,North Ridge Forest,person,person,0.7777
2026-08-02,14:21:02,Fernvale Thicket,person,person,0.7982
2026-08-02,14:21:02,Elderleaf Basin,person,person,0.7986
2026-08-02,14:21:02,Fernvale Thicket,person,person,0.7946
2026-08-02,14:21:02,Pine Hollow Zone,person,person,0.8328
2026-08-02,14:21:10,Greywood Edge,person,person,0.6127
2026-08-02,14:21:10,Elderleaf Basin,person,person,0.4736
2026-08-02,14:21:10,Greywood Edge,person,person,0.7127
2026-08-02,14:21:10,Pine Hollow Zone,person,person,0.7858
2026-08-02,14:21:10,Misty Creek Grove,person,person,0.6443
2026-08-02,14:21:11,North Ridge Forest,person,person,0.684
2026-08-02,14:21:11,Elderleaf Basin,person,person,0.6421
2026-08-02,14:21:11,Greywood Edge,person,person,0.7828
2026-08-02,14:21:11,Elderleaf Basin,person,person,0.8921
2026-08-02,14:21:12,Elderleaf Basin,person,person,0.892
2026-08-02,14:21:12,Fernvale Thicket,person,person,0.8288
2026-08-02,14:21:12,North Ridge Forest,person,person,0.6859
2026-08-02,14:21:12,Pine Hollow Zone,person,person,0.6251
2026-08-02,14:21:12,Greywood Edge,cow,cow,0.4685
2026-08-02,14:21:12,North Ridge Forest,person,person,0.8854
2026-08-02,14:21:12,Greywood Edge,cow,cow,0.7787
2026-08-02,14:21:12,Fernvale Thicket,person,person,0.8432
2026-08-02,14:21:12,Greywood Edge,cow,cow,0.7842
2026-08-02,14:21:13,Pine Hollow Zone,person,person,0.7936
2026-08-02,14:21:13,Greywood Edge,cow,cow,0.7674
2026-08-02,14:21:13,Misty Creek Grove,person,person,0.8857
2026-08-02,14:21:13,North Ridge Forest,cow,cow,0.5921
2026-08-02,14:21:13,Pine Hollow Zone,person,person,0.8134
2026-08-02,14:21:13,North Ridge Forest,person,person,0.8555
2026-08-02,14:21:13,North Ridge Forest,person,person,0.7936
2026-08-02,14:21:13,Elderleaf Basin,person,person,0.5783
2026-08-02,14:21:14,North Ridge Forest,person,person,0.8114
2026-08-02,14:21:14,Pine Hollow Zone,person,person,0.8503
2026-08-02,14:21:14,Elderleaf Basin,person,person,0.8813
2026-08-02,14:21:14,North Ridge Forest,person,person,0.8402
2026-08-02,14:21:14,Pine Hollow Zone,person,person,0.8552
2026-08-02,14:21:15,Pine Hollow Zone,person,person,0.8726
2026-08-02,14:21:15,Elderleaf Basin,person,person,0.8167
2026-08-02,14:21:15,Greywood Edge,cow,cow,0.7287
2026-08-02,14:21:15,North Ridge Forest,person,person,0.8505
2026-08-02,14:21:15,Fernvale Thicket,person,person,0.6564
2026-08-02,14:21:15,Elderleaf Basin,person,person,0.5865
2026-08-02,14:21:16,North Ridge Forest,person,person,0.7595
2026-08-02,14:21:16,Fernvale Thicket,person,person,0.4869
2026-08-02,14:21:16,North Ridge Forest,person,person,0.4598
2026-08-02,14:21:16,North Ridge Forest,person,person,0.6624
2026-08-02,14:21:16,North Ridge Forest,person,person,0.5484
2026-08-02,14:21:16,Fernvale Thicket,person,person,0.8088
2026-08-02,14:21:17,North Ridge Forest,person,person,0.7277
2026-08-02,14:21:17,North Ridge Forest,person,person,0.6195
2026-08-02,14:21:17,Fernvale Thicket,person,person,0.6085
2026-08-02,14:21:17,North Ridge Forest,person,person,0.5299
2026-08-02,14:21:17,Pine Hollow Zone,cow,cow,0.7728
2026-08-02,14:21:17,North Ridge Forest,person,person,0.7629
2026-08-02,14:21:17,Pine Hollow Zone,person,person,0.6117
2026-08-02,14:21:17,North Ridge Forest,person,person,0.4618
2026-08-02,14:21:17,North Ridge Forest,person,person,0.6649
2026-08-02,14:21:18,Misty Creek Grove,cow,cow,0.8274
2026-08-02,14:21:18,Misty Creek Grove,person,person,0.8202
2026-08-02,14:21:18,Elderleaf Basin,person,person,0.7233
2026-08-02,14:21:18,Greywood Edge,cow,cow,0.889
2026-08-02,14:21:18,Fernvale Thicket,person,person,0.8683
2026-08-02,14:21:18,Misty Creek Grove,person,person,0.88
2026-08-02,14:21:18,Fernvale Thicket,cow,cow,0.8091
2026-08-02,14:21:18,Fernvale Thicket,person,person,0.8792
2026-08-02,14:21:18,Greywood Edge,cow,cow,0.8425
2026-08-02,14:21:18,Fernvale Thicket,cow,cow,0.9243
2026-08-02,14:21:18,Fernvale Thicket,person,person,0.8739
2026-08-02,14:21:19,Elderleaf Basin,person,person,0.8838
2026-08-02,14:21:19,Elderleaf Basin,cow,cow,0.8824
2026-08-02,14:21:19,Fernvale Thicket,cow,cow,0.8913
2026-08-02,14:21:19,North Ridge Forest,person,person,0.877
2026-08-02,14:21:19,Pine Hollow Zone,cow,cow,0.9078
2026-08-02,14:21:19,Greywood Edge,person,person,0.8897
2026-08-02,14:21:19,Pine Hollow Zone,cow,cow,0.8973
2026-08-02,14:21:19,Pine Hollow Zone,person,person,0.8928
2026-08-02,14:21:19,Pine Hollow Zone,cow,cow,0.8965
2026-08-02,14:21:19,Misty Creek Grove,person,person,0.87
2026-08-02,14:21:19,North Ridge Forest,person,person,0.8592
2026-08-02,14:21:19,Elderleaf Basin,cow,cow,0.852
2026-08-02,14:21:19,Greywood Edge,cow,cow,0.9211
2026-08-02,14:21:19,Misty Creek Grove,person,person,0.8776
2026-08-02,14:21:20,Greywood Edge,person,person,0.7578
2026-08-02,14:21:20,North Ridge Forest,cow,cow,0.556
2026-08-02,14:21:20,North Ridge Forest,cow,cow,0.9069
2026-08-02,14:21:20,Misty Creek Grove,person,person,0.8988
2026-08-02,14:21:20,Greywood Edge,cow,cow,0.9375
2026-08-02,14:21:20,Misty Creek Grove,person,person,0.8946
2026-08-02,14:21:20,North Ridge Forest,cow,cow,0.8391
2026-08-02,14:21:20,Fernvale Thicket,person,person,0.823
2026-08-02,14:21:20,Misty Creek Grove,person,person,0.7142
2026-08-02,14:21:20,North Ridge Forest,person,person,0.6897
2026-08-02,14:21:20,Greywood Edge,person,person,0.468
2026-08-02,14:21:20,Fernvale Thicket,person,person,0.4547
2026-08-02,14:21:20,North Ridge Forest,person,person,0.6799
2026-08-02,14:21:21,Misty Creek Grove,person,person,0.5396
2026-08-02,14:21:21,Elderleaf Basin,person,person,0.5824
2026-08-02,14:21:21,North Ridge Forest,person,person,0.7044
2026-08-02,14:21:21,Greywood Edge,person,person,0.8082
2026-08-02,14:21:21,North Ridge Forest,person,person,0.7294
2026-08-02,14:21:22,Misty Creek Grove,person,person,0.8091
2026-08-02,14:21:22,Fernvale Thicket,person,person,0.7029
2026-08-02,14:21:22,Elderleaf Basin,person,person,0.6319
2026-08-02,14:21:22,North Ridge Forest,person,person,0.6212
2026-08-02,14:21:22,Pine Hollow Zone,person,person,0.6293
2026-08-02,14:21:23,Greywood Edge,person,person,0.5706
2026-08-02,14:21:23,Fernvale Thicket,person,person,0.6763
2026-08-02,14:21:32,Misty Creek Grove,person,person,0.7249
2026-08-02,14:21:32,Greywood Edge,person,person,0.7455
2026-08-02,14:21:32,North Ridge Forest,person,person,0.6906
2026-08-02,14:21:33,Greywood Edge,person,person,0.646
2026-08-02,14:21:33,Greywood Edge,person,person,0.6986
2026-08-02,14:21:33,Elderleaf Basin,person,person,0.7349
2026-08-02,14:21:33,North Ridge Forest,person,person,0.7497
2026-08-02,14:21:34,Misty Creek Grove,person,person,0.7228
2026-08-02,14:21:34,Elderleaf Basin,person,person,0.7109
2026-08-02,14:21:34,Fernvale Thicket,person,person,0.7676
2026-08-02,14:21:34,Misty Creek Grove,person,person,0.8073
2026-08-02,14:21:35,Greywood Edge,zebra,zebra,0.7695
2026-08-02,14:21:35,North Ridge Forest,person,person,0.7533
2026-08-02,14:21:35,North Ridge Forest,person,person,0.7719
2026-08-02,14:21:35,Elderleaf Basin,zebra,zebra,0.6839
2026-08-02,14:21:35,Greywood Edge,person,person,0.8214
2026-08-02,14:21:35,Greywood Edge,zebra,zebra,0.7468
2026-08-02,14:21:35,Misty Creek Grove,person,person,0.8062
2026-08-02,14:21:35,Pine Hollow Zone,zebra,zebra,0.6435
2026-08-02,14:21:35,Fernvale Thicket,person,person,0.807
2026-08-02,14:21:35,Misty Creek Grove,zebra,zebra,0.6354
2026-08-02,14:21:36,Greywood Edge,person,person,0.7738
2026-08-02,14:21:36,Fernvale Thicket,person,person,0.7861
2026-08-02,14:21:36,Fernvale Thicket,person,person,0.6954
2026-08-02,14:21:36,Misty Creek Grove,zebra,zebra,0.5864
2026-08-02,14:21:36,Greywood Edge,person,person,0.7317
2026-08-02,14:21:37,Elderleaf Basin,person,person,0.7101
2026-08-02,14:21:37,Misty Creek Grove,person,person,0.6494
2026-08-02,14:21:37,Misty Creek Grove,person,person,0.5611
2026-08-02,14:21:37,Pine Hollow Zone,person,person,0.809
2026-08-02,14:21:38,Elderleaf Basin,person,person,0.7432
2026-08-02,14:21:38,Pine Hollow Zone,person,person,0.7971
2026-08-02,14:21:38,Greywood Edge,person,person,0.8075
2026-08-02,14:21:38,Misty Creek Grove,person,person,0.8179
2026-08-02,14:21:39,Misty Creek Grove,person,person,0.8255
2026-08-02,14:21:39,Greywood Edge,person,person,0.834
2026-08-02,14:21:39,Pine Hollow Zone,person,person,0.8366
2026-08-02,14:21:39,Fernvale Thicket,person,person,0.826
2026-08-02,14:21:39,Greywood Edge,person,person,0.8338
2026-08-02,14:21:39,Pine Hollow Zone,person,person,0.8379
2026-08-02,14:21:40,Greywood Edge,person,person,0.837
2026-08-02,14:21:40,Elderleaf Basin,person,person,0.6255
2026-08-02,14:22:03,Elderleaf Basin,person,person,0.5424
2026-08-02,14:22:04,Greywood Edge,person,person,0.4947
2026-08-02,14:22:04,North Ridge Forest,person,person,0.6436
2026-08-02,14:22:04,Elderleaf Basin,person,person,0.669
2026-08-02,14:22:04,North Ridge Forest,zebra,zebra,0.4983
2026-08-02,14:22:04,Pine Hollow Zone,person,person,0.7498
2026-08-02,14:22:04,Misty Creek Grove,person,person,0.668
2026-08-02,14:22:04,Pine Hollow Zone,person,person,0.6369
2026-08-02,14:22:04,Misty Creek Grove,person,person,0.7604
2026-08-02,14:22:05,Misty Creek Grove,person,person,0.5354
2026-08-02,14:22:05,Elderleaf Basin,person,person,0.5173
2026-08-02,14:22:05,North Ridge Forest,zebra,zebra,0.8338
2026-08-02,14:22:05,North Ridge Forest,person,person,0.4556
2026-08-02,14:22:06,Greywood Edge,zebra,zebra,0.8804
2026-08-02,14:22:06,Greywood Edge,zebra,zebra,0.6041
2026-08-02,14:22:06,North Ridge Forest,person,person,0.5369
2026-08-02,14:22:06,North Ridge Forest,person,person,0.57
2026-08-02,14:22:06,Greywood Edge,zebra,zebra,0.4779
2026-08-02,14:22:06,Misty Creek Grove,person,person,0.4708
2026-08-02,14:22:06,Misty Creek Grove,person,person,0.6638
2026-08-02,14:22:06,Fernvale Thicket,zebra,zebra,0.601
2026-08-02,14:22:06,North Ridge Forest,person,person,0.5828
2026-08-02,14:22:06,Pine Hollow Zone,person,person,0.4503
2026-08-02,14:22:07,Greywood Edge,zebra,zebra,0.9239
2026-08-02,14:22:07,Greywood Edge,person,person,0.7463
2026-08-02,14:22:07,North Ridge Forest,zebra,zebra,0.938
2026-08-02,14:22:07,Greywood Edge,person,person,0.817
2026-08-02,14:22:07,Fernvale Thicket,zebra,zebra,0.9407
2026-08-02,14:22:07,North Ridge Forest,person,person,0.838
2026-08-02,14:22:07,Greywood Edge,zebra,zebra,0.5307
2026-08-02,14:22:07,Pine Hollow Zone,zebra,zebra,0.9415
2026-08-02,14:22:07,Greywood Edge,person,person,0.5841
2026-08-02,14:22:07,Misty Creek Grove,zebra,zebra,0.9399
2026-08-02,14:22:07,Misty Creek Grove,person,person,0.754
2026-08-02,14:22:08,Pine Hollow Zone,zebra,zebra,0.9266
2026-08-02,14:22:08,Misty Creek Grove,person,person,0.6656
2026-08-02,14:22:08,Fernvale Thicket,zebra,zebra,0.9373
2026-08-02,14:22:08,Greywood Edge,person,person,0.5499
